"IDYEARS","REGIONGROUP","LABEL_REGIONGROUP","CAT","HEALTHCARE_RATIO","PRODUCTIVITY_RATIO","DISUTILITY_RATIO","PRODUCTIVITY_DISUTILITY_RATIO","REGION_4LETTER","REGION_4LETTER_LABEL","ISO3","COUNTRY"
2030,"SSA","Sub-Saharan Africa","MORT",NA,Inf,26.2151642876169,12.9654345748265,"WAFR","Western Africa (excl Nigeria)","NER","Niger"
2030,"SSA","Sub-Saharan Africa","MORT",NA,Inf,26.2151642876169,12.9654345748265,"WAFR","Western Africa (excl Nigeria)","SEN","Senegal"
2030,"SSA","Sub-Saharan Africa","MORT",NA,Inf,26.2151642876169,12.9654345748265,"WAFR","Western Africa (excl Nigeria)","SLE","Sierra Leone"
2030,"SSA","Sub-Saharan Africa","MORT",NA,Inf,26.2151642876169,12.9654345748265,"WAFR","Western Africa (excl Nigeria)","TCD","Chad"
2030,"SSA","Sub-Saharan Africa","MORT",NA,Inf,26.2151642876169,12.9654345748265,"WAFR","Western Africa (excl Nigeria)","TGO","Togo"
2030,"WAS","Western Asia","MORB",1,1,1,0.499380821993203,"ARME","Armenia","ARM","Armenia"
2030,"WAS","Western Asia","MORB",1,1,1,0.499380821993203,"AZER","Azerbaijan","AZE","Azerbaijan"
2030,"WAS","Western Asia","MORB",1,1,1,0.499380821993203,"BELA","Belarus","BLR","Belarus"
2030,"WAS","Western Asia","MORB",1,1,1,0.499380821993203,"GEOR","Georgia","GEO","Georgia"
2030,"WAS","Western Asia","MORB",1,1,1,0.499380821993203,"MOLD","Republic of Moldova","MDA","Republic of Moldova"
2030,"WAS","Western Asia","MORB",1,1,1,0.499380821993203,"TURK","Turkey","TUR","Turkey"
2030,"WAS","Western Asia","MORB",1,1,1,0.499380821993203,"UKRA","Ukraine","UKR","Ukraine"
2030,"WAS","Western Asia","MORT",NA,Inf,1.02414311410156,0.0164194827040621,"ARME","Armenia","ARM","Armenia"
2030,"WAS","Western Asia","MORT",NA,Inf,1.02414311410156,0.0164194827040621,"AZER","Azerbaijan","AZE","Azerbaijan"
2030,"WAS","Western Asia","MORT",NA,Inf,1.02414311410156,0.0164194827040621,"BELA","Belarus","BLR","Belarus"
2030,"WAS","Western Asia","MORT",NA,Inf,1.02414311410156,0.0164194827040621,"GEOR","Georgia","GEO","Georgia"
2030,"WAS","Western Asia","MORT",NA,Inf,1.02414311410156,0.0164194827040621,"MOLD","Republic of Moldova","MDA","Republic of Moldova"
2030,"WAS","Western Asia","MORT",NA,Inf,1.02414311410156,0.0164194827040621,"TURK","Turkey","TUR","Turkey"
2030,"WAS","Western Asia","MORT",NA,Inf,1.02414311410156,0.0164194827040621,"UKRA","Ukraine","UKR","Ukraine"
2030,"WBK","West Balkan","MORB",1,1,1,0.472367236723672,"ALBA","Albania","ALB","Albania"
2030,"WBK","West Balkan","MORB",1,1,1,0.472367236723672,"BOHE","Bosnia and Herzegovina","BIH","Bosnia and Herzegovina"
2030,"WBK","West Balkan","MORB",1,1,1,0.472367236723672,"KOSO","Kosovo","XKX","Kosovo"
2030,"WBK","West Balkan","MORB",1,1,1,0.472367236723672,"MACE","TFYR Macedonia","MKD","TFYR Macedonia"
2030,"WBK","West Balkan","MORB",1,1,1,0.472367236723672,"MONT","Montenegro","MNE","Montenegro"
2030,"WBK","West Balkan","MORB",1,1,1,0.472367236723672,"SERB","Serbia","SRB","Serbia"
2030,"WBK","West Balkan","MORT",NA,Inf,1.02192506675567,0.0552194592790387,"ALBA","Albania","ALB","Albania"
2030,"WBK","West Balkan","MORT",NA,Inf,1.02192506675567,0.0552194592790387,"BOHE","Bosnia and Herzegovina","BIH","Bosnia and Herzegovina"
2030,"WBK","West Balkan","MORT",NA,Inf,1.02192506675567,0.0552194592790387,"KOSO","Kosovo","XKX","Kosovo"
2030,"WBK","West Balkan","MORT",NA,Inf,1.02192506675567,0.0552194592790387,"MACE","TFYR Macedonia","MKD","TFYR Macedonia"
2030,"WBK","West Balkan","MORT",NA,Inf,1.02192506675567,0.0552194592790387,"MONT","Montenegro","MNE","Montenegro"
2030,"WBK","West Balkan","MORT",NA,Inf,1.02192506675567,0.0552194592790387,"SERB","Serbia","SRB","Serbia"
2035,"CAS","Central Asia","MORB",1,1,1,0.460919227631221,"KAZA","Kazakhstan","KAZ","Kazakhstan"
2035,"CAS","Central Asia","MORB",1,1,1,0.460919227631221,"KYRG","Kyrgyzstan","KGZ","Kyrgyzstan"
2035,"CAS","Central Asia","MORB",1,1,1,0.460919227631221,"TAJI","Tajikistan","TJK","Tajikistan"
2035,"CAS","Central Asia","MORB",1,1,1,0.460919227631221,"TKME","Turkmenistan","TKM","Turkmenistan"
2035,"CAS","Central Asia","MORB",1,1,1,0.460919227631221,"UZBE","Uzbekistan","UZB","Uzbekistan"
2035,"CAS","Central Asia","MORT",NA,Inf,1.03800543098411,0.146373042153145,"KAZA","Kazakhstan","KAZ","Kazakhstan"
2035,"CAS","Central Asia","MORT",NA,Inf,1.03800543098411,0.146373042153145,"KYRG","Kyrgyzstan","KGZ","Kyrgyzstan"
2035,"CAS","Central Asia","MORT",NA,Inf,1.03800543098411,0.146373042153145,"TAJI","Tajikistan","TJK","Tajikistan"
2035,"CAS","Central Asia","MORT",NA,Inf,1.03800543098411,0.146373042153145,"TKME","Turkmenistan","TKM","Turkmenistan"
2035,"CAS","Central Asia","MORT",NA,Inf,1.03800543098411,0.146373042153145,"UZBE","Uzbekistan","UZB","Uzbekistan"
2035,"CHI","Centrally Planned Asia","MORB",1,1,1,0.505569738443901,"CHIN","China","CHN","China"
2035,"CHI","Centrally Planned Asia","MORB",1,1,1,0.505569738443901,"KORN","North Korea","PRK","North Korea"
2035,"CHI","Centrally Planned Asia","MORB",1,1,1,0.505569738443901,"MONG","Mongolia","MNG","Mongolia"
2035,"CHI","Centrally Planned Asia","MORT",NA,Inf,1.01294034094195,0.000544100603091102,"CHIN","China","CHN","China"
2035,"CHI","Centrally Planned Asia","MORT",NA,Inf,1.01294034094195,0.000544100603091102,"KORN","North Korea","PRK","North Korea"
2035,"CHI","Centrally Planned Asia","MORT",NA,Inf,1.01294034094195,0.000544100603091102,"MONG","Mongolia","MNG","Mongolia"
2035,"EAS","South East Asia","MORB",1,1,1,0.501615327601262,"CAMB","Cambodia","KHM","Cambodia"
2035,"EAS","South East Asia","MORB",1,1,1,0.501615327601262,"INDO","Indonesia","IDN","Indonesia"
2035,"EAS","South East Asia","MORB",1,1,1,0.501615327601262,"LAOS","Laos","LAO","Laos"
2035,"EAS","South East Asia","MORB",1,1,1,0.501615327601262,"MALA","Malaysia","MYS","Malaysia"
2035,"EAS","South East Asia","MORB",1,1,1,0.501615327601262,"MYAN","Myanmar","MMR","Myanmar"
2035,"EAS","South East Asia","MORB",1,1,1,0.501615327601262,"PHIL","Philippines","PHL","Philippines"
2035,"EAS","South East Asia","MORB",1,1,1,0.501615327601262,"THAI","Thailand","THA","Thailand"
2035,"EAS","South East Asia","MORB",1,1,1,0.501615327601262,"VIET","Vietnam","VNM","Vietnam"
2035,"EAS","South East Asia","MORT",NA,Inf,1.1506465941346,0.0702421215362669,"CAMB","Cambodia","KHM","Cambodia"
2035,"EAS","South East Asia","MORT",NA,Inf,1.1506465941346,0.0702421215362669,"INDO","Indonesia","IDN","Indonesia"
2035,"EAS","South East Asia","MORT",NA,Inf,1.1506465941346,0.0702421215362669,"LAOS","Laos","LAO","Laos"
2035,"EAS","South East Asia","MORT",NA,Inf,1.1506465941346,0.0702421215362669,"MALA","Malaysia","MYS","Malaysia"
2035,"EAS","South East Asia","MORT",NA,Inf,1.1506465941346,0.0702421215362669,"MYAN","Myanmar","MMR","Myanmar"
2035,"EAS","South East Asia","MORT",NA,Inf,1.1506465941346,0.0702421215362669,"PHIL","Philippines","PHL","Philippines"
2035,"EAS","South East Asia","MORT",NA,Inf,1.1506465941346,0.0702421215362669,"THAI","Thailand","THA","Thailand"
2035,"EAS","South East Asia","MORT",NA,Inf,1.1506465941346,0.0702421215362669,"VIET","Vietnam","VNM","Vietnam"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"AUST","Austria","AUT","Austria"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"BELG","Belgium","BEL","Belgium"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"BULG","Bulgaria","BGR","Bulgaria"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"CROA","Croatia","HRV","Croatia"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"CYPR","Cyprus","CYP","Cyprus"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"CZRE","Czech Republic","CZE","Czech Republic"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"DENM","Denmark","DNK","Denmark"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"ESTO","Estonia","EST","Estonia"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"FINL","Finland","FIN","Finland"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"FRAN","France","FRA","France"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"GERM","Germany","DEU","Germany"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"GREE","Greece","GRC","Greece"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"HUNG","Hungary","HUN","Hungary"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"ICEL","Iceland","ISL","Iceland"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"IREL","Ireland","IRL","Ireland"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"ITAL","Italy","ITA","Italy"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"LATV","Latvia","LVA","Latvia"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"LITH","Lithuania","LTU","Lithuania"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"LUXE","Luxembourg","LUX","Luxembourg"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"MALT","Malta","MLT","Malta"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"NETH","Netherlands","NLD","Netherlands"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"NORW","Norway","NOR","Norway"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"POLA","Poland","POL","Poland"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"PORT","Portugal","PRT","Portugal"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"ROMA","Romania","ROU","Romania"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"SKRE","Slovakia","SVK","Slovakia"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"SLOV","Slovenia","SVN","Slovenia"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"SPAI","Spain","ESP","Spain"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"SWED","Sweden","SWE","Sweden"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"SWIT","Switzerland","CHE","Switzerland"
2035,"EUR","EU, EFTA, UK","MORB",1,1,1,0.531548814565777,"UNKI","United Kingdom","GBR","United Kingdom"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"AUST","Austria","AUT","Austria"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"BELG","Belgium","BEL","Belgium"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"BULG","Bulgaria","BGR","Bulgaria"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"CROA","Croatia","HRV","Croatia"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"CYPR","Cyprus","CYP","Cyprus"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"CZRE","Czech Republic","CZE","Czech Republic"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"DENM","Denmark","DNK","Denmark"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"ESTO","Estonia","EST","Estonia"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"FINL","Finland","FIN","Finland"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"FRAN","France","FRA","France"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"GERM","Germany","DEU","Germany"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"GREE","Greece","GRC","Greece"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"HUNG","Hungary","HUN","Hungary"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"ICEL","Iceland","ISL","Iceland"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"IREL","Ireland","IRL","Ireland"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"ITAL","Italy","ITA","Italy"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"LATV","Latvia","LVA","Latvia"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"LITH","Lithuania","LTU","Lithuania"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"LUXE","Luxembourg","LUX","Luxembourg"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"MALT","Malta","MLT","Malta"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"NETH","Netherlands","NLD","Netherlands"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"NORW","Norway","NOR","Norway"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"POLA","Poland","POL","Poland"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"PORT","Portugal","PRT","Portugal"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"ROMA","Romania","ROU","Romania"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"SKRE","Slovakia","SVK","Slovakia"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"SLOV","Slovenia","SVN","Slovenia"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"SPAI","Spain","ESP","Spain"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"SWED","Sweden","SWE","Sweden"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"SWIT","Switzerland","CHE","Switzerland"
2035,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01736604204033,0.0408942280304481,"UNKI","United Kingdom","GBR","United Kingdom"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"ARGE","Argentina","ARG","Argentina"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"BOLV","Bolivia (Plurinational State of)","BOL","Bolivia (Plurinational State of)"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"BRAZ","Brazil","BRA","Brazil"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","ABW","Aruba"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","BHS","Bahamas"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","BRB","Barbados"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","CUB","Cuba"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","DOM","Dominican Republic"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","GLP","Guadeloupe"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","GRD","Grenada"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","GUF","French Guiana"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","GUY","Guyana"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","HTI","Haiti"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","JAM","Jamaica"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","LCA","Saint Lucia"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","MTQ","Martinique"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","PRI","Puerto Rico"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","SUR","Suriname"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","TTO","Trinidad and Tobago"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","VCT","Saint Vincent and the Grenadines"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CARB","Caribbean","VIR","United States Virgin Islands"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CEAM","Central America","BLZ","Belize"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CEAM","Central America","CRI","Costa Rica"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CEAM","Central America","GTM","Guatemala"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CEAM","Central America","HND","Honduras"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CEAM","Central America","NIC","Nicaragua"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CEAM","Central America","PAN","Panama"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CEAM","Central America","SLV","El Salvador"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"CHIL","Chile","CHL","Chile"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"COLO","Colombia","COL","Colombia"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"ECUA","Ecuador","ECU","Ecuador"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"MEXI","Mexico","MEX","Mexico"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"PARA","Paraguay","PRY","Paraguay"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"PERU","Peru","PER","Peru"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"URUG","Uruguay","URY","Uruguay"
2035,"LAC","Latin America & Caribbean","MORB",1,1,1,0.623961846067465,"VENE","Venezuela (Bolivarian Republic of)","VEN","Venezuela (Bolivarian Republic of)"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"ARGE","Argentina","ARG","Argentina"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"BOLV","Bolivia (Plurinational State of)","BOL","Bolivia (Plurinational State of)"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"BRAZ","Brazil","BRA","Brazil"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","ABW","Aruba"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","BHS","Bahamas"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","BRB","Barbados"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","CUB","Cuba"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","DOM","Dominican Republic"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","GLP","Guadeloupe"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","GRD","Grenada"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","GUF","French Guiana"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","GUY","Guyana"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","HTI","Haiti"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","JAM","Jamaica"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","LCA","Saint Lucia"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","MTQ","Martinique"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","PRI","Puerto Rico"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","SUR","Suriname"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","TTO","Trinidad and Tobago"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","VCT","Saint Vincent and the Grenadines"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CARB","Caribbean","VIR","United States Virgin Islands"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CEAM","Central America","BLZ","Belize"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CEAM","Central America","CRI","Costa Rica"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CEAM","Central America","GTM","Guatemala"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CEAM","Central America","HND","Honduras"
2035,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.63044791716049,0.12599416387351,"CEAM","Central America","NIC","Nicaragua"
