Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Trinidad and Tobago,TTO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.23425579,15.04372821,14.80547533,16.04308455,13.94976007,12.66379474,12.60113297,10.9188112,10.92175181,9.766620942,10.60255288,9.348782932,8.076792562,6.425998112,6.044151309,6.137907987,5.328153557,5.368871631,5.45126809,5.308024098,5.209093452,5.231708203,4.938649957,5.052171687,4.792585393,4.553650446,4.521279664,4.412126872,4.324188727,5.598022348,5.374439569,4.50145918,4.623601668,4.653834734,4.494806557
Tunisia,TUN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7863746,23.32718574,22.93823914,22.4635318,22.11815781,22.01228752,21.67327975,21.28209439,20.92154225,20.51029843,20.09728043,19.67160647,19.47048426,19.11744662,18.65468876,19.52624981,18.78654649,18.10388285,18.54944629,18.02118451,16.42897552,17.14674489,15.43482301,14.93356547,14.75136226,14.7653885,14.81230598,14.29069923,13.70528739,13.60115445,12.88178838,12.27264283,12.84771276,12.7091643,12.45852723
Turkiye,TUR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.06433173,43.27159342,40.98320652,42.52235015,42.58022449,42.16305308,40.17236168,39.51708346,38.17875524,34.56270387,36.12254839,33.50045249,32.49845006,27.75517717,24.40262156,22.78960563,22.2413144,22.44120195,21.79154298,22.49253559,22.92172843,22.35080911,21.72951593,21.22251287,20.55024297,19.65106997,19.53366857,18.58752855,18.27980178,17.71749044,17.16607383,15.66807326,14.64268687,14.55105656,14.21998299
Tuvalu,TUV,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.67718971,73.78868213,73.90860271,74.05346373,74.09756659,73.9271602,73.82942761,73.70292807,73.52769004,73.36729443,73.07812027,72.69662148,72.33516448,71.89590332,71.37542512,70.88726727,70.30919343,70.03970359,69.60980122,69.10105008,68.43011966,68.08736406,67.46743822,66.83366684,66.42790361,65.98193896,65.57406146,65.14367886,64.68454849,65.79395175,65.91897685,65.58208232,65.16164098,65.08979163,64.57179145
Uganda,UGA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.37996642,62.44004216,62.06934371,61.9649834,61.38704936,60.90281332,60.75573586,60.61707374,60.24395455,60.25237904,60.06190729,59.5424375,59.44071887,60.451504,61.5685603,62.08119888,62.87630225,63.73090179,64.62356806,61.96008516,65.27629264,64.99292142,70.68554102,71.93747208,71.75686903,71.62242471,71.49133974,66.760282,61.36042682,64.7499841,66.65861554,66.35095086,65.89275065,65.41144174,64.85364456
Ukraine,UKR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.43259986,16.60445429,15.79234012,15.75836931,17.42492768,17.1720386,17.5764589,18.22971102,18.3452144,18.32248182,17.86631567,17.44868723,16.79999736,16.22767344,15.79110734,15.28068035,14.84084557,14.65231828,14.29868431,14.44312578,14.45572702,14.09663146,14.19872743,14.38516651,14.85362212,15.19135151,15.00295232,14.90508939,13.90786052,14.12220749,14.11620147,,,,
Upper middle income,UMC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2720515,48.44643398,46.73452669,45.19724628,43.65825949,42.33047727,41.7908326,41.75415082,41.88200927,41.63007616,41.3261613,41.221764,40.63301995,38.77390739,37.27001909,35.48801765,34.1276002,33.15598912,32.12166871,31.00744514,29.69396305,28.80221926,27.21293373,25.73677804,24.82273202,24.13056315,23.56647731,22.84744901,22.02325813,21.738872,21.12852347,21.59080012,20.62548656,20.05244973,19.59251116
Uruguay,URY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.81177458,12.24522883,10.87270817,11.72954871,12.87189602,12.38284488,11.84061622,11.45673997,11.24096743,10.92199106,11.19317481,11.26326317,11.97628947,12.8751653,12.15172231,11.68987966,11.62473923,11.52427162,11.91748564,12.57759072,10.67874775,9.408157358,10.14724617,9.981939154,9.63788664,8.988414259,9.54741034,9.129151432,8.937948855,9.09730046,8.994265838,8.685586502,8.566408586,8.310141115,8.070773508
United States,USA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.936861268,2.902967505,2.74587543,2.931615895,2.915787108,2.876150761,2.777176762,2.712619991,2.601698304,2.396545739,2.237698603,2.079236961,1.927014824,1.865562545,1.801757387,1.774705371,1.676634838,1.717561808,1.732069593,1.8519545,1.871464079,1.802650904,1.729507945,1.769193246,1.896546727,1.896391786,1.882512108,1.819118418,1.78830474,1.746393618,1.662402946,1.62054353,1.569609519,1.568991808,1.524944392
Uzbekistan,UZB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.76738831,39.02758011,39.07991985,39.53476914,39.39092255,39.15518579,38.94583868,38.21688531,37.41999041,36.78921942,36.02447213,35.25829055,34.4227446,33.41167046,32.39368035,31.33228785,30.13765117,28.93171653,27.85842559,26.96045744,27.23405445,26.741915,27.29935934,27.65628301,27.58169509,27.42209371,27.15398486,26.64939147,26.17660528,27.18608342,26.99452005,26.56121097,26.12791762,25.64746296,25.19785299
St. Vincent and the Grenadines,VCT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.73413957,23.84408897,22.70367681,21.77217881,20.92761661,20.08555872,19.10623085,18.28516329,17.50264124,16.81163053,16.03394484,15.63089897,15.14365331,14.75305138,14.45006795,13.98722754,13.63042731,13.36608889,13.13267309,12.92468629,12.65546836,12.35955056,12.06536067,11.8040746,11.48680784,11.20229698,10.9306429,10.65649822,10.40245566,10.5759729,10.31990049,9.952595729,9.624914753,9.340161334,9.074801808
"Venezuela, RB",VEN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9397883,12.11308251,11.60349202,14.28468747,13.89757445,13.91428722,11.13932969,10.29028189,10.50183228,10.9389737,9.95801548,10.28385502,11.09695925,10.82211151,10.28530421,9.417589051,8.836544594,8.517751901,8.629660294,8.545029804,8.052488855,7.743388038,7.445703877,6.838226838,6.449968927,6.054408485,8.086834218,8.792539216,9.179744714,9.783357966,9.77794667,9.405118056,9.180922027,8.902183351,8.874726263
British Virgin Islands,VGB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.884725469,3.777390861,3.671112045,3.55305733,3.445330296,3.341150247,3.228735044,3.133823358,3.045444858,2.941990224,2.859601509,2.77852289,2.708452476,2.620914457,2.536231884,2.451032405,2.369618773,2.297119187,2.259527746,2.196164384,2.172058534,2.182267671,2.157283849,2.104613866,2.050435448,1.988427402,1.934659161,1.871686682,1.808054592,1.789675185,1.769150985,1.721647698,1.673265324,1.628274088,1.587113935
Viet Nam,VNM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.99426753,73.03902974,72.06784097,70.97566901,69.87985991,68.81585561,64.25221984,63.63808795,63.89869205,64.20675246,62.96054814,60.98759816,58.61147614,56.81488433,53.70474521,50.52898011,49.28356445,48.51372108,47.55257714,48.707317,48.31425122,47.36677613,46.81342012,46.33576326,44.01845152,41.86490721,40.15543913,37.72411392,34.53516011,32.61238797,29.0283266,33.46237223,26.98270563,25.87413343,25.04339268
Vanuatu,VUT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.82023291,55.71335822,55.89210416,55.29275894,55.41413052,55.29478764,54.98233112,54.85056102,54.83746503,54.36750608,54.77059134,55.333823,54.96182287,54.70461807,54.24287251,53.46821436,53.33713818,52.98901075,52.68189518,56.46434781,55.14196619,54.02444437,52.8803165,51.606287,50.2711868,48.29544268,46.23027771,44.609399,42.91794607,44.6876416,45.1036972,44.76169848,44.62866727,44.63487532,44.52755837
World,WLD,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.82302759,42.59918428,41.89926384,41.33633294,40.56977528,39.8710446,39.42096995,39.46410233,39.50155194,39.34833474,38.99940553,38.74684483,38.24634752,37.18011009,36.26599973,35.21346879,34.3119384,33.72667672,33.22418294,32.56216277,31.69306947,30.8776986,30.08608548,29.21586171,28.53800078,28.0131254,27.45058399,26.80985864,26.28073123,27.19175579,26.86540704,26.90863761,26.55730783,26.07373329,25.78081488
Samoa,WSM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.36280671,39.35191864,38.88047063,39.50166055,38.3559728,37.45117869,37.59922354,37.02673279,36.5806129,35.92661563,34.6868631,34.33656291,33.76579095,33.97703019,33.24281473,33.30315376,33.07903266,32.9217225,33.39159126,32.3082918,31.85229419,32.29695014,32.40360818,31.78233311,31.22912921,30.36589664,29.92698397,29.67706104,29.19167198,30.03648297,30.07263923,30.31726306,29.18764135,27.73524866,26.87739115
Kosovo,XKX,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.75641782,59.68579611,59.56591752,59.51454468,60.07489788,60.65920078,61.12611275,61.570864,58.98398787,54.76935902,50.34361541,45.67779468,41.04209999,36.31540562,34.82808843,33.50043576,32.40900726,31.3096174,30.39202421,29.18180229,30.16261084,29.79948513,29.2635736,29.24376377,30.45183305,30.84346077,30.99568819,30.68607518,30.37185028,32.06324402,32.46155733,32.10475295,31.96261976,31.814697,31.61693338
South Africa,ZAF,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.431389776,9.490121261,9.499190861,9.444179812,9.316803264,9.178384892,9.039382912,8.948561279,8.763011268,8.476791644,8.396573077,9.46781595,8.548942351,7.799219253,6.034405931,5.808080842,5.667952146,5.512733538,5.005278521,4.75698751,4.528189734,4.755512385,4.935809213,4.582173376,5.572456644,5.522645236,5.236626977,5.122770195,5.245466819,5.462864725,5.692158558,5.54321971,5.497329485,5.438997531,5.407097333
Zambia,ZMB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.59250346,74.99615607,75.06953148,74.79141927,74.85187988,74.66125824,74.64373371,74.99430482,75.77092812,76.00997063,76.53268356,76.92235814,77.07297341,77.06812648,76.97696412,76.82178997,76.61802034,76.39201494,73.51509067,70.18120571,66.91700538,62.99072411,62.62243627,62.01982068,61.31646112,61.08809696,60.86628456,59.77345662,57.36630037,59.11172817,57.8091361,56.0632844,55.96883382,55.32433757,54.52860604
Zimbabwe,ZWE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.67018887,48.36506662,48.76957488,47.8306701,47.7094178,46.98493795,46.86500912,46.65527949,47.33141855,49.73258845,51.80068454,55.27494736,58.86732565,61.44800035,62.05466338,63.65381123,64.22985097,66.14792768,64.44777302,62.19583597,62.01647507,61.96432437,63.18947483,63.98721361,63.7412364,63.72147617,63.02858075,62.43465053,62.39797201,58.60559282,53.62253291,53.32383407,55.4494321,55.17000843,54.31154276
